locus_tag	ftype	length_bp	gene	EC_number	COG	product
HFFIBJOL_06987	CDS	3318	lysX_2		COG1190	Lysylphosphatidylglycerol biosynthesis bifunctional protein LysX
HFFIBJOL_06988	CDS	765				IS1182 family transposase ISSdi1
HFFIBJOL_06989	CDS	1050		1.17.1.9		Formate dehydrogenase, mitochondrial
HFFIBJOL_06990	CDS	633	pspA_2	3.1.3.3	COG0406	Phosphoserine phosphatase 1
HFFIBJOL_06991	CDS	1506	PSK	2.7.1.47	COG1070	D-ribulose kinase
HFFIBJOL_06992	CDS	1590	lyx	2.7.1.-	COG1070	L-xylulose/3-keto-L-gulonate kinase
HFFIBJOL_06993	CDS	1308	csbX_2		COG0477	Alpha-ketoglutarate permease
HFFIBJOL_06994	CDS	780	glpR_4		COG1349	Glycerol-3-phosphate regulon repressor
HFFIBJOL_06995	CDS	1488	hutH_2	4.3.1.23	COG2986	Tyrosine ammonia-lyase
HFFIBJOL_06996	CDS	516				hypothetical protein
HFFIBJOL_06997	CDS	1065	fabF_5	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
HFFIBJOL_06998	CDS	1260		1.14.-.-	COG2124	Cytochrome P450 107B1
HFFIBJOL_06999	CDS	1554		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
HFFIBJOL_07000	CDS	351				hypothetical protein
HFFIBJOL_07001	CDS	522				hypothetical protein
HFFIBJOL_07002	CDS	660	nikE	7.2.2.11	COG4608	Nickel import system ATP-binding protein NikE
HFFIBJOL_07003	CDS	1035	oppD_4		COG0444	Oligopeptide transport ATP-binding protein OppD
HFFIBJOL_07004	CDS	915	dppC_2		COG1173	Dipeptide transport system permease protein DppC
HFFIBJOL_07005	CDS	966	dppB_5		COG0601	Dipeptide transport system permease protein DppB
HFFIBJOL_07006	CDS	1599	appA			Oligopeptide-binding protein AppA
HFFIBJOL_07007	CDS	483				hypothetical protein
HFFIBJOL_07008	CDS	1404				hypothetical protein
HFFIBJOL_07009	CDS	384				hypothetical protein
HFFIBJOL_07010	CDS	618	fadR_2			Fatty acid metabolism regulator protein
HFFIBJOL_07011	CDS	1212	oxyE_2	1.14.13.232		6-methylpretetramide 4-monooxygenase
HFFIBJOL_07012	CDS	1182		1.3.99.-		Acyl-CoA dehydrogenase FadE27
HFFIBJOL_07013	CDS	1224		1.3.99.-		Acyl-CoA dehydrogenase FadE34
HFFIBJOL_07014	CDS	999		1.3.1.103		2-haloacrylate reductase
HFFIBJOL_07015	CDS	882				hypothetical protein
HFFIBJOL_07016	CDS	1167				hypothetical protein
HFFIBJOL_07017	CDS	885	hcaB_4	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
HFFIBJOL_07018	CDS	456				hypothetical protein
HFFIBJOL_07019	CDS	1638	carC_2	1.3.99.26	COG1233	All-trans-zeta-carotene desaturase
HFFIBJOL_07020	CDS	1122		4.2.3.181		Selina-4(15),7(11)-diene synthase ((2E,6E)-farnesyl diphosphate cyclizing)
HFFIBJOL_07021	CDS	816	COQ5_13	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
HFFIBJOL_07022	CDS	888	dehH1	3.8.1.3		Haloacetate dehalogenase H-1
HFFIBJOL_07023	CDS	618				hypothetical protein
HFFIBJOL_07024	CDS	615				hypothetical protein
HFFIBJOL_07025	CDS	513				hypothetical protein
HFFIBJOL_07026	CDS	597	menE_5	6.2.1.26		2-succinylbenzoate--CoA ligase
HFFIBJOL_07027	CDS	762	yfcA_4		COG0730	putative membrane transporter protein YfcA
HFFIBJOL_07028	CDS	1365	egtA	6.3.2.2	COG3572	Glutamate--cysteine ligase EgtA
HFFIBJOL_07029	CDS	1317	egtB	1.14.99.50	COG1262	Hercynine oxygenase
HFFIBJOL_07030	CDS	756	egtC	3.5.1.118		Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
HFFIBJOL_07031	CDS	963	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
HFFIBJOL_07032	CDS	1260				hypothetical protein
HFFIBJOL_07033	CDS	1365		1.14.15.29	COG2124	Steroid C26-monooxygenase
HFFIBJOL_07034	CDS	165				hypothetical protein
HFFIBJOL_07035	CDS	759				hypothetical protein
HFFIBJOL_07036	CDS	1077				hypothetical protein
HFFIBJOL_07037	CDS	921	plcA	4.6.1.13		1-phosphatidylinositol phosphodiesterase
HFFIBJOL_07038	CDS	1146				hypothetical protein
HFFIBJOL_07039	CDS	1029				hypothetical protein
HFFIBJOL_07040	CDS	1035				hypothetical protein
HFFIBJOL_07041	CDS	648				hypothetical protein
HFFIBJOL_07042	CDS	1872	tktB	2.2.1.1	COG0021	Transketolase 2
HFFIBJOL_07043	CDS	1398	ndbB	1.6.5.12		Demethylphylloquinone reductase NdbB
HFFIBJOL_07044	CDS	1053	tdh_4	1.1.1.103		L-threonine 3-dehydrogenase
HFFIBJOL_07045	CDS	1071				hypothetical protein
HFFIBJOL_07046	CDS	1809	mpdB	1.1.1.400		2-methyl-1,2-propanediol dehydrogenase
HFFIBJOL_07047	CDS	1131				hypothetical protein
HFFIBJOL_07048	CDS	1254				hypothetical protein
HFFIBJOL_07049	CDS	2013	glgX_2	3.2.1.-	COG1523	Glycogen operon protein GlgX 
HFFIBJOL_07050	CDS	513				hypothetical protein
HFFIBJOL_07051	CDS	315				hypothetical protein
HFFIBJOL_07052	CDS	231				hypothetical protein
HFFIBJOL_07053	CDS	1176	hpxO	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
HFFIBJOL_07054	CDS	3195			COG0369	Bifunctional cytochrome P450/NADPH--P450 reductase
HFFIBJOL_07055	CDS	651				hypothetical protein
HFFIBJOL_07056	CDS	2859				hypothetical protein
HFFIBJOL_07057	CDS	462				hypothetical protein
HFFIBJOL_07058	CDS	1200				hypothetical protein
HFFIBJOL_07059	CDS	1506	nagZ_4	3.2.1.52		Beta-hexosaminidase
HFFIBJOL_07060	CDS	708				hypothetical protein
HFFIBJOL_07061	CDS	759				hypothetical protein
HFFIBJOL_07062	CDS	780	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
HFFIBJOL_07063	CDS	864				hypothetical protein
HFFIBJOL_07064	CDS	222			COG3360	Dodecin
HFFIBJOL_07065	CDS	1446	yhdG_7		COG0531	putative amino acid permease YhdG
HFFIBJOL_07066	CDS	675				hypothetical protein
HFFIBJOL_07067	CDS	213				hypothetical protein
HFFIBJOL_07068	CDS	2433	uvrA_4		COG0178	UvrABC system protein A
HFFIBJOL_07069	CDS	1278	ddmA1_2	1.18.1.3		Dicamba O-demethylase 1, ferredoxin reductase component
HFFIBJOL_07070	CDS	195	subB_2			Ferredoxin-2
HFFIBJOL_07071	CDS	1230		1.14.-.-		Cytochrome P450-SU2
HFFIBJOL_07072	CDS	3678				hypothetical protein
HFFIBJOL_07073	CDS	1113	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
HFFIBJOL_07074	CDS	627	fabR_2			HTH-type transcriptional repressor FabR
HFFIBJOL_07075	CDS	1161				hypothetical protein
HFFIBJOL_07076	CDS	999				hypothetical protein
HFFIBJOL_07077	CDS	2115				hypothetical protein
HFFIBJOL_07078	CDS	429				hypothetical protein
HFFIBJOL_07079	CDS	1320	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
HFFIBJOL_07080	CDS	843	lerI	5.3.1.33	COG0149	L-erythrulose-1-phosphate isomerase
HFFIBJOL_07081	CDS	477	derI	5.3.1.34	COG0698	D-erythrulose-4-phosphate isomerase
HFFIBJOL_07082	CDS	1014	rspB	1.1.1.-	COG1063	Starvation-sensing protein RspB
HFFIBJOL_07083	CDS	558				hypothetical protein
HFFIBJOL_07084	CDS	927				hypothetical protein
HFFIBJOL_07085	CDS	921	hdfR_3			HTH-type transcriptional regulator HdfR
HFFIBJOL_07086	CDS	1164	mmgC_6	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
HFFIBJOL_07087	CDS	1551		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
HFFIBJOL_07088	CDS	624				hypothetical protein
HFFIBJOL_07089	CDS	171				hypothetical protein
HFFIBJOL_07090	CDS	876	mutM	4.2.99.18		Formamidopyrimidine-DNA glycosylase
HFFIBJOL_07091	CDS	1422				hypothetical protein
HFFIBJOL_07092	CDS	1086				hypothetical protein
HFFIBJOL_07093	CDS	1185				hypothetical protein
HFFIBJOL_07094	CDS	288				hypothetical protein
HFFIBJOL_07095	CDS	723				hypothetical protein
HFFIBJOL_07096	CDS	2223	btuD_28	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HFFIBJOL_07097	CDS	792	modA		COG0725	Molybdate-binding protein ModA
HFFIBJOL_07098	CDS	396				hypothetical protein
HFFIBJOL_07099	CDS	870	mdcB	2.4.2.52		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
HFFIBJOL_07100	CDS	774				hypothetical protein
HFFIBJOL_07101	CDS	579	lspA_2	3.4.23.36	COG0597	Lipoprotein signal peptidase
HFFIBJOL_07102	CDS	1707	aidB_1	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
HFFIBJOL_07103	CDS	786	caiD_2	4.2.1.149		Carnitinyl-CoA dehydratase
HFFIBJOL_07104	CDS	1017	cdhR_7		COG4977	HTH-type transcriptional regulator CdhR
HFFIBJOL_07105	CDS	885		1.1.1.373		3-sulfolactaldehyde reductase
HFFIBJOL_07106	CDS	636				hypothetical protein
HFFIBJOL_07107	CDS	1002				hypothetical protein
HFFIBJOL_07108	CDS	534				hypothetical protein
HFFIBJOL_07109	CDS	1254				hypothetical protein
HFFIBJOL_07110	CDS	2178				hypothetical protein
HFFIBJOL_07111	CDS	765				hypothetical protein
HFFIBJOL_07112	CDS	1230				hypothetical protein
HFFIBJOL_07113	CDS	1392	gabD1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] 1
HFFIBJOL_07114	CDS	738				hypothetical protein
HFFIBJOL_07115	CDS	2100			COG1123	putative ABC transporter ATP-binding protein
HFFIBJOL_07116	CDS	921	oppC_2		COG1173	Oligopeptide transport system permease protein OppC
HFFIBJOL_07117	CDS	951	gsiC_3		COG0601	Glutathione transport system permease protein GsiC
HFFIBJOL_07118	CDS	1809				hypothetical protein
HFFIBJOL_07119	CDS	1173	nagC_5		COG1940	N-acetylglucosamine repressor
HFFIBJOL_07120	CDS	1497				hypothetical protein
HFFIBJOL_07121	CDS	2379	xfp	4.1.2.22		Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
HFFIBJOL_07122	CDS	696				hypothetical protein
HFFIBJOL_07123	CDS	942	hcaR_3			Hca operon transcriptional activator HcaR
HFFIBJOL_07124	CDS	1284	entS_8		COG0477	Enterobactin exporter EntS
HFFIBJOL_07125	CDS	1158				hypothetical protein
HFFIBJOL_07126	CDS	1434		6.3.4.12		Glutamate--methylamine ligase
HFFIBJOL_07127	CDS	2073				hypothetical protein
HFFIBJOL_07128	CDS	867	betI_10			HTH-type transcriptional regulator BetI
HFFIBJOL_07129	CDS	888	kce	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
HFFIBJOL_07130	CDS	957	lcdH_1	1.1.1.108		L-carnitine dehydrogenase
HFFIBJOL_07131	CDS	474	lcdH_2	1.1.1.108		L-carnitine dehydrogenase
HFFIBJOL_07132	CDS	357				hypothetical protein
HFFIBJOL_07133	CDS	963				hypothetical protein
HFFIBJOL_07134	CDS	1260				hypothetical protein
HFFIBJOL_07135	CDS	1092				hypothetical protein
HFFIBJOL_07136	CDS	558				hypothetical protein
HFFIBJOL_07137	CDS	1161	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
HFFIBJOL_07138	CDS	1224	pikC_3	1.14.15.33		Cytochrome P450 monooxygenase PikC
HFFIBJOL_07139	CDS	1299				hypothetical protein
HFFIBJOL_07140	CDS	615				hypothetical protein
HFFIBJOL_07141	tRNA	75				tRNA-Pro(ggg)
HFFIBJOL_07142	CDS	294				hypothetical protein
HFFIBJOL_07143	CDS	498	soxR_2		COG0789	Redox-sensitive transcriptional activator SoxR
HFFIBJOL_07144	CDS	786	fas2			Ferredoxin fas2
HFFIBJOL_07145	CDS	903	fas3			putative 33.6 kDa protein in fasciation locus
HFFIBJOL_07146	CDS	924		3.1.1.23	COG2267	Monoacylglycerol lipase
HFFIBJOL_07147	CDS	3237	tolB_7			Tol-Pal system protein TolB
HFFIBJOL_07148	CDS	1200	iolG_3	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
HFFIBJOL_07149	CDS	1263	mmgC_7	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
HFFIBJOL_07150	CDS	615				hypothetical protein
HFFIBJOL_07151	CDS	642				hypothetical protein
HFFIBJOL_07152	CDS	411				hypothetical protein
HFFIBJOL_07153	CDS	447				hypothetical protein
HFFIBJOL_07154	CDS	2004				hypothetical protein
HFFIBJOL_07155	CDS	186				hypothetical protein
HFFIBJOL_07156	CDS	219				hypothetical protein
HFFIBJOL_07157	CDS	705	dapH_2	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
HFFIBJOL_07158	CDS	1026	cysK_2	2.5.1.47		Cysteine synthase
HFFIBJOL_07159	CDS	1053	novG_2			Transcriptional regulator NovG
HFFIBJOL_07160	CDS	1827	asnO_5	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 3
HFFIBJOL_07161	CDS	1239		1.14.-.-		Cytochrome P450-SU2
HFFIBJOL_07162	CDS	1239	bcr_2			Bicyclomycin resistance protein
HFFIBJOL_07163	CDS	1035				hypothetical protein
HFFIBJOL_07164	CDS	879				hypothetical protein
HFFIBJOL_07165	CDS	261				hypothetical protein
HFFIBJOL_07166	CDS	1200			COG2220	putative protein
HFFIBJOL_07167	CDS	1101				hypothetical protein
HFFIBJOL_07168	CDS	1437		1.14.13.-		Putative epoxidase LasC
HFFIBJOL_07169	CDS	900				hypothetical protein
HFFIBJOL_07170	CDS	288				hypothetical protein
HFFIBJOL_07171	CDS	867				hypothetical protein
HFFIBJOL_07172	CDS	489				hypothetical protein
HFFIBJOL_07173	CDS	780				hypothetical protein
HFFIBJOL_07174	CDS	810				hypothetical protein
HFFIBJOL_07175	CDS	525				hypothetical protein
HFFIBJOL_07176	CDS	1383	pigE	2.6.1.-		Aminotransferase PigE
HFFIBJOL_07177	CDS	1878	dxs_2	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
HFFIBJOL_07178	CDS	1137	ispG_2	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
HFFIBJOL_07179	CDS	1023	moaA			GTP 3',8-cyclase
HFFIBJOL_07180	CDS	690				hypothetical protein
HFFIBJOL_07181	CDS	2016	shc_2	4.2.1.129	COG1657	Squalene--hopene cyclase
HFFIBJOL_07182	CDS	1128		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
HFFIBJOL_07183	CDS	1497	hpnE	1.17.8.1	COG2907	Hydroxysqualene dehydroxylase
HFFIBJOL_07184	CDS	966	crtB	2.5.1.-	COG1562	Phytoene synthase
HFFIBJOL_07185	CDS	945				hypothetical protein
HFFIBJOL_07186	CDS	798	btuD_29	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HFFIBJOL_07187	CDS	939				hypothetical protein
HFFIBJOL_07188	CDS	873				hypothetical protein
HFFIBJOL_07189	CDS	780				hypothetical protein
HFFIBJOL_07190	CDS	1062				hypothetical protein
HFFIBJOL_07191	CDS	738				hypothetical protein
HFFIBJOL_07192	CDS	1689				hypothetical protein
HFFIBJOL_07193	CDS	948	czcD			Metal cation efflux system protein CzcD
HFFIBJOL_07194	CDS	612	idi	5.3.3.2		Isopentenyl-diphosphate Delta-isomerase
HFFIBJOL_07195	CDS	501				hypothetical protein
HFFIBJOL_07196	CDS	705				hypothetical protein
HFFIBJOL_07197	tRNA	75				tRNA-Met(cat)
HFFIBJOL_07198	CDS	471				hypothetical protein
HFFIBJOL_07199	CDS	660				hypothetical protein
HFFIBJOL_07200	CDS	1659	uup		COG0488	ABC transporter ATP-binding protein uup
HFFIBJOL_07201	CDS	855		4.2.1.150	COG1024	Crotonyl-CoA hydratase
HFFIBJOL_07202	CDS	396				hypothetical protein
HFFIBJOL_07203	CDS	2151				hypothetical protein
HFFIBJOL_07204	CDS	639	inhA_5	4.2.1.103		Isonitrile hydratase
HFFIBJOL_07205	CDS	969	cdhR_8		COG4977	HTH-type transcriptional regulator CdhR
HFFIBJOL_07206	CDS	873				hypothetical protein
HFFIBJOL_07207	CDS	738	yjhP			putative protein YjhP
HFFIBJOL_07208	CDS	2436	yhgF		COG2183	Protein YhgF
HFFIBJOL_07209	CDS	246				hypothetical protein
HFFIBJOL_07210	CDS	2121				hypothetical protein
HFFIBJOL_07211	CDS	1038				hypothetical protein
HFFIBJOL_07212	CDS	978	aao	1.4.3.3	COG0665	putative D-amino-acid oxidase
HFFIBJOL_07213	CDS	1695	betP_1		COG1292	Glycine betaine transporter BetP
HFFIBJOL_07214	CDS	1314				hypothetical protein
HFFIBJOL_07215	CDS	1968	pepX	3.4.14.11		Xaa-Pro dipeptidyl-peptidase
HFFIBJOL_07216	CDS	1518				hypothetical protein
HFFIBJOL_07217	CDS	423				hypothetical protein
HFFIBJOL_07218	CDS	1005	sph	3.1.4.12		Sphingomyelinase C
HFFIBJOL_07219	CDS	651	degU_13		COG2197	Transcriptional regulatory protein DegU
HFFIBJOL_07220	CDS	1275				hypothetical protein
HFFIBJOL_07221	CDS	813				hypothetical protein
HFFIBJOL_07222	CDS	1407	jefA_3			Drug efflux pump JefA
HFFIBJOL_07223	CDS	1491	ansP2		COG1113	L-asparagine permease 2
HFFIBJOL_07224	CDS	732				hypothetical protein
HFFIBJOL_07225	CDS	1395				hypothetical protein
HFFIBJOL_07226	CDS	2175	fadJ_2		COG1024	Fatty acid oxidation complex subunit alpha
HFFIBJOL_07227	CDS	1215	fadA_5	2.3.1.-	COG0183	Putative acyltransferase
HFFIBJOL_07228	CDS	1155	mmgC_8	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
HFFIBJOL_07229	CDS	1218	smtB	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
HFFIBJOL_07230	CDS	738	sapB		COG1285	Protein SapB
HFFIBJOL_07231	CDS	441				hypothetical protein
HFFIBJOL_07232	CDS	1530	nanT_2			Sialic acid transporter NanT
HFFIBJOL_07233	CDS	930	yagE	4.1.2.51	COG0329	Putative 2-dehydro-3-deoxy-D-gluconate aldolase YagE
HFFIBJOL_07234	CDS	1227		1.3.1.-	COG3268	Putative trans-acting enoyl reductase
HFFIBJOL_07235	CDS	729	nfi	3.1.21.7	COG1515	Endonuclease V
HFFIBJOL_07236	CDS	555	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
HFFIBJOL_07237	CDS	684				hypothetical protein
HFFIBJOL_07238	CDS	1191	mycG_5	1.14.-.-		Mycinamicin IV hydroxylase/epoxidase
HFFIBJOL_07239	CDS	216				hypothetical protein
HFFIBJOL_07240	CDS	519				hypothetical protein
HFFIBJOL_07241	CDS	309				hypothetical protein
HFFIBJOL_07242	CDS	333				hypothetical protein
HFFIBJOL_07243	CDS	468				hypothetical protein
HFFIBJOL_07244	CDS	1413	csbC_2			putative metabolite transport protein CsbC
HFFIBJOL_07245	CDS	915	glmS_3	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
HFFIBJOL_07246	CDS	885	fba_2	4.1.2.13		Fructose-bisphosphate aldolase
HFFIBJOL_07247	CDS	804	glpR_5		COG1349	Glycerol-3-phosphate regulon repressor
HFFIBJOL_07248	CDS	456			COG3039	IS5 family transposase IS1647
HFFIBJOL_07249	CDS	363			COG3039	IS5 family transposase IS1647
HFFIBJOL_07250	CDS	756			COG3039	IS5 family transposase IS1373
HFFIBJOL_07251	CDS	1242				hypothetical protein
HFFIBJOL_07252	CDS	978				hypothetical protein
HFFIBJOL_07253	CDS	1512	stp_5			Multidrug resistance protein Stp
HFFIBJOL_07254	CDS	609				hypothetical protein
HFFIBJOL_07255	CDS	933				hypothetical protein
HFFIBJOL_07256	CDS	756				hypothetical protein
HFFIBJOL_07257	CDS	315				hypothetical protein
HFFIBJOL_07258	CDS	780		1.1.1.52		3-alpha-hydroxycholanate dehydrogenase (NAD(+))
HFFIBJOL_07259	CDS	954		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
HFFIBJOL_07260	CDS	840	fabG_8	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
HFFIBJOL_07261	CDS	816	caiD_3	4.2.1.149		Carnitinyl-CoA dehydratase
HFFIBJOL_07262	CDS	873		2.8.3.-	COG1788	Putative CoA-transferase subunit alpha
HFFIBJOL_07263	CDS	786		2.8.3.-	COG2057	Putative CoA-transferase subunit beta
HFFIBJOL_07264	CDS	1560				hypothetical protein
HFFIBJOL_07265	CDS	1158	fadA5_2	2.3.1.16		Steroid 3-ketoacyl-CoA thiolase
HFFIBJOL_07266	CDS	660	kstR2_3			HTH-type transcriptional repressor KstR2
HFFIBJOL_07267	CDS	819	fabG2_1	1.-.-.-		putative oxidoreductase
HFFIBJOL_07268	CDS	1170		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
HFFIBJOL_07269	CDS	1032	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
HFFIBJOL_07270	CDS	1821				hypothetical protein
HFFIBJOL_07271	CDS	507				hypothetical protein
HFFIBJOL_07272	CDS	753	COQ3_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
HFFIBJOL_07273	CDS	1125	hcf136_1			Ycf48-like protein
HFFIBJOL_07274	tRNA	88				tRNA-Val(cac)
HFFIBJOL_07275	CDS	1506				hypothetical protein
HFFIBJOL_07276	CDS	414	ssgB_4			Sporulation-specific cell division protein SsgB
HFFIBJOL_07277	CDS	885	prpB_2	4.1.3.30		2-methylisocitrate lyase
HFFIBJOL_07278	CDS	969	iolS_6	1.1.1.-	COG0667	Aldo-keto reductase IolS
HFFIBJOL_07279	CDS	3255				hypothetical protein
HFFIBJOL_07280	CDS	612	betI_11			HTH-type transcriptional regulator BetI
HFFIBJOL_07281	CDS	519				hypothetical protein
HFFIBJOL_07282	CDS	1629				hypothetical protein
HFFIBJOL_07283	CDS	414	ssgB_5			Sporulation-specific cell division protein SsgB
HFFIBJOL_07284	CDS	756				hypothetical protein
HFFIBJOL_07285	CDS	708	afsQ1_3			Transcriptional regulatory protein AfsQ1
HFFIBJOL_07286	CDS	1659	sasA_17	2.7.-.-		Adaptive-response sensory-kinase SasA
HFFIBJOL_07287	CDS	588				hypothetical protein
HFFIBJOL_07288	CDS	1578		1.1.-.-	COG2303	putative GMC-type oxidoreductase
HFFIBJOL_07289	CDS	1701	cocE_3	3.1.1.84		Cocaine esterase
HFFIBJOL_07290	CDS	399				hypothetical protein
HFFIBJOL_07291	CDS	1755				hypothetical protein
HFFIBJOL_07292	CDS	1518	pcaB_1	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
HFFIBJOL_07293	CDS	795	COQ5_14	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
HFFIBJOL_07294	CDS	1164	serC_2	2.6.1.52	COG1932	Phosphoserine aminotransferase
HFFIBJOL_07295	CDS	1386				hypothetical protein
HFFIBJOL_07296	CDS	690	trmR_2	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
HFFIBJOL_07297	CDS	1164				hypothetical protein
HFFIBJOL_07298	CDS	1257				hypothetical protein
HFFIBJOL_07299	CDS	1893	mutA	5.4.99.2	COG1884	Methylmalonyl-CoA mutase small subunit
HFFIBJOL_07300	CDS	2226	mutB	5.4.99.2	COG1884	putative methylmalonyl-CoA mutase large subunit
HFFIBJOL_07301	CDS	1032		3.6.-.-	COG1703	putative GTPase
HFFIBJOL_07302	CDS	375				hypothetical protein
HFFIBJOL_07303	CDS	894	gltC_5			HTH-type transcriptional regulator GltC
HFFIBJOL_07304	CDS	906	barS1_2	1.1.1.413		A-factor type gamma-butyrolactone 1'-reductase (1S-forming)
HFFIBJOL_07305	CDS	516		1.14.99.53		Lytic chitin monooxygenase
HFFIBJOL_07306	CDS	462				hypothetical protein
HFFIBJOL_07307	CDS	504				hypothetical protein
HFFIBJOL_07308	CDS	342				hypothetical protein
HFFIBJOL_07309	CDS	1536				hypothetical protein
HFFIBJOL_07310	CDS	756				hypothetical protein
HFFIBJOL_07311	CDS	306				hypothetical protein
HFFIBJOL_07312	CDS	1575	novL_3	6.3.1.15		8-demethylnovobiocic acid synthase
HFFIBJOL_07313	CDS	1572	gbsA_3	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
HFFIBJOL_07314	CDS	1632				hypothetical protein
HFFIBJOL_07315	CDS	366				hypothetical protein
HFFIBJOL_07316	CDS	1176	ldtB_5	2.3.2.-	COG1376	L,D-transpeptidase 2
HFFIBJOL_07317	CDS	516	espR_4			Nucleoid-associated protein EspR
HFFIBJOL_07318	CDS	525				hypothetical protein
HFFIBJOL_07319	CDS	1245				hypothetical protein
HFFIBJOL_07320	CDS	1188		1.14.-.-	COG2124	Cytochrome P450 107B1
HFFIBJOL_07321	CDS	648	lnrK_10		COG2197	Transcriptional regulatory protein LnrK
HFFIBJOL_07322	CDS	1260				hypothetical protein
HFFIBJOL_07323	CDS	447				hypothetical protein
HFFIBJOL_07324	CDS	786	pikAV_4	3.1.2.-		Thioesterase PikA5
HFFIBJOL_07325	CDS	1434				hypothetical protein
HFFIBJOL_07326	CDS	2031				hypothetical protein
HFFIBJOL_07327	CDS	729			COG0204	putative protein
HFFIBJOL_07328	CDS	1098				hypothetical protein
HFFIBJOL_07329	CDS	2076	plcN_3	3.1.4.3	COG3511	Non-hemolytic phospholipase C
HFFIBJOL_07330	CDS	957				hypothetical protein
HFFIBJOL_07331	CDS	1539				hypothetical protein
HFFIBJOL_07332	CDS	957				hypothetical protein
HFFIBJOL_07333	CDS	987				hypothetical protein
HFFIBJOL_07334	CDS	918	sigG_2		COG1595	ECF RNA polymerase sigma factor SigG
HFFIBJOL_07335	CDS	1122				hypothetical protein
HFFIBJOL_07336	CDS	1410	hpgT	2.6.1.103		(S)-3,5-dihydroxyphenylglycine transaminase
HFFIBJOL_07337	CDS	1098		1.13.11.46		4-hydroxymandelate synthase
HFFIBJOL_07338	CDS	1152	hmo_2	1.1.3.46		4-hydroxymandelate oxidase
HFFIBJOL_07339	CDS	222	subB_3			Ferredoxin-2
HFFIBJOL_07340	CDS	1215		1.14.-.-		Cytochrome P450 165B3
HFFIBJOL_07341	CDS	1191		1.14.-.-		Cytochrome P450 165B3
HFFIBJOL_07342	CDS	1518				hypothetical protein
HFFIBJOL_07343	CDS	1287	gerN_2		COG0475	Na(+)/H(+)-K(+) antiporter GerN
HFFIBJOL_07344	CDS	225	mbtH_5		COG3251	Protein MbtH
