locus_tag	ftype	length_bp	gene	EC_number	COG	product
FGFFFLIJ_07357	CDS	3249	fdoG	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
FGFFFLIJ_07358	CDS	930	fdnH		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
FGFFFLIJ_07359	CDS	1113				hypothetical protein
FGFFFLIJ_07360	CDS	387				hypothetical protein
FGFFFLIJ_07361	CDS	507				hypothetical protein
FGFFFLIJ_07362	CDS	1341	tet(X)_4	1.14.13.231		Flavin-dependent monooxygenase
FGFFFLIJ_07363	CDS	1332	yegS_3	2.7.1.-		lipid kinase YegS
FGFFFLIJ_07364	CDS	1728			COG0659	putative sulfate transporter
FGFFFLIJ_07365	CDS	1302	pgl_3	3.1.1.31		6-phosphogluconolactonase
FGFFFLIJ_07366	CDS	2178				hypothetical protein
FGFFFLIJ_07367	CDS	1092	tolB_7			Tol-Pal system protein TolB
FGFFFLIJ_07368	CDS	1458	aroA1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
FGFFFLIJ_07369	CDS	1275	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
FGFFFLIJ_07370	CDS	1251				hypothetical protein
FGFFFLIJ_07371	CDS	1125				hypothetical protein
FGFFFLIJ_07372	CDS	1917	grsB			Gramicidin S synthase 2
FGFFFLIJ_07373	CDS	4776				hypothetical protein
FGFFFLIJ_07374	CDS	1032	tgnB_2	1.14.14.-	COG2141	Flavin-dependent trigonelline monooxygenase, oxygenase component
FGFFFLIJ_07375	CDS	1359	lgrD_6			Linear gramicidin synthase subunit D
FGFFFLIJ_07376	CDS	966				hypothetical protein
FGFFFLIJ_07377	CDS	912				hypothetical protein
FGFFFLIJ_07378	CDS	261	tycB			Tyrocidine synthase 2
FGFFFLIJ_07379	CDS	1332				hypothetical protein
FGFFFLIJ_07380	CDS	3093	tycC_3			Tyrocidine synthase 3
FGFFFLIJ_07381	CDS	333				hypothetical protein
FGFFFLIJ_07382	CDS	1194		1.13.12.4	COG1304	Lactate 2-monooxygenase
FGFFFLIJ_07383	CDS	1914	cocE_3	3.1.1.84		Cocaine esterase
FGFFFLIJ_07384	CDS	963				hypothetical protein
FGFFFLIJ_07385	CDS	1296	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
FGFFFLIJ_07386	CDS	3693	narG_3	1.7.5.1	COG5013	Nitrate reductase alpha subunit
FGFFFLIJ_07387	CDS	1545	narY_2	1.7.5.1	COG1140	Respiratory nitrate reductase 2 beta chain
FGFFFLIJ_07388	CDS	762				hypothetical protein
FGFFFLIJ_07389	CDS	795	narX_3		COG2180	Nitrate reductase-like protein NarX
FGFFFLIJ_07390	CDS	1248	narK2		COG2223	putative nitrate/nitrite transporter NarK2
FGFFFLIJ_07391	CDS	1530	hemY_3	1.3.3.4	COG1232	Protoporphyrinogen oxidase
FGFFFLIJ_07392	CDS	3714	narG_4	1.7.5.1	COG5013	Nitrate reductase alpha subunit
FGFFFLIJ_07393	CDS	1755	narY_3	1.7.5.1	COG1140	Respiratory nitrate reductase 2 beta chain
FGFFFLIJ_07394	CDS	657				hypothetical protein
FGFFFLIJ_07395	CDS	720	narX_4		COG2180	Nitrate reductase-like protein NarX
FGFFFLIJ_07396	CDS	735	devR_5		COG2197	DNA-binding transcriptional activator DevR/DosR
FGFFFLIJ_07397	CDS	693	IMPDH_4	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
FGFFFLIJ_07398	CDS	1719	devS_2	2.7.13.3	COG2203	Oxygen sensor histidine kinase response regulator DevS/DosS
FGFFFLIJ_07399	CDS	501				putative protein
FGFFFLIJ_07400	CDS	870			COG0589	Universal stress protein/MSMEI_3859
FGFFFLIJ_07401	CDS	2301	pflB	2.3.1.54		Formate acetyltransferase
FGFFFLIJ_07402	CDS	834	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
FGFFFLIJ_07403	CDS	312				hypothetical protein
FGFFFLIJ_07404	CDS	804				hypothetical protein
FGFFFLIJ_07405	CDS	2886	nasD_3	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
FGFFFLIJ_07406	CDS	672				hypothetical protein
FGFFFLIJ_07407	CDS	432				hypothetical protein
FGFFFLIJ_07408	CDS	198	pdxI	1.1.1.65		Pyridoxine 4-dehydrogenase
FGFFFLIJ_07409	CDS	105				hypothetical protein
FGFFFLIJ_07410	CDS	144				hypothetical protein
FGFFFLIJ_07411	CDS	1185				hypothetical protein
FGFFFLIJ_07412	CDS	549				hypothetical protein
FGFFFLIJ_07413	CDS	405				hypothetical protein
FGFFFLIJ_07414	CDS	846				hypothetical protein
FGFFFLIJ_07415	CDS	885				hypothetical protein
FGFFFLIJ_07416	CDS	459				hypothetical protein
FGFFFLIJ_07417	CDS	210				hypothetical protein
FGFFFLIJ_07418	CDS	351				hypothetical protein
FGFFFLIJ_07419	CDS	672				hypothetical protein
FGFFFLIJ_07420	CDS	4230	dltA_8	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
FGFFFLIJ_07421	CDS	150				hypothetical protein
FGFFFLIJ_07422	CDS	666	lepB_2	3.4.21.89	COG0681	Signal peptidase I
FGFFFLIJ_07423	CDS	531				hypothetical protein
FGFFFLIJ_07424	CDS	249	whiB1_3			Transcriptional regulator WhiB1
FGFFFLIJ_07425	CDS	1002				hypothetical protein
FGFFFLIJ_07426	CDS	1545				hypothetical protein
FGFFFLIJ_07427	CDS	1404				hypothetical protein
FGFFFLIJ_07428	CDS	1992	btuD_28	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FGFFFLIJ_07429	CDS	1296				hypothetical protein
FGFFFLIJ_07430	CDS	909				hypothetical protein
FGFFFLIJ_07431	CDS	1167	sbcD			Nuclease SbcCD subunit D
FGFFFLIJ_07432	CDS	3186				hypothetical protein
FGFFFLIJ_07433	CDS	447	lrpC_2		COG1522	HTH-type transcriptional regulator LrpC
FGFFFLIJ_07434	CDS	498	glpE_4	2.8.1.1		Thiosulfate sulfurtransferase GlpE
FGFFFLIJ_07435	CDS	843	COQ5_14	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
FGFFFLIJ_07436	CDS	1383				hypothetical protein
FGFFFLIJ_07437	CDS	1695				hypothetical protein
FGFFFLIJ_07438	CDS	1083				hypothetical protein
FGFFFLIJ_07439	CDS	1383				hypothetical protein
FGFFFLIJ_07440	CDS	1392				hypothetical protein
FGFFFLIJ_07441	CDS	1617				hypothetical protein
FGFFFLIJ_07442	CDS	873			COG0596	putative protein
FGFFFLIJ_07443	CDS	888	sigJ_6			ECF RNA polymerase sigma factor SigJ
FGFFFLIJ_07444	CDS	753	nagR_2		COG2188	HTH-type transcriptional repressor NagR
FGFFFLIJ_07445	CDS	369				hypothetical protein
FGFFFLIJ_07446	CDS	153				hypothetical protein
FGFFFLIJ_07447	CDS	684	menH_8	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
FGFFFLIJ_07448	CDS	1158	nagC_5		COG1940	N-acetylglucosamine repressor
FGFFFLIJ_07449	CDS	453				hypothetical protein
FGFFFLIJ_07450	CDS	1614	proP_3			Proline/betaine transporter
FGFFFLIJ_07451	CDS	576	mug	3.2.2.28	COG3663	G/U mismatch-specific DNA glycosylase
FGFFFLIJ_07452	CDS	1434	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
FGFFFLIJ_07453	CDS	810				hypothetical protein
FGFFFLIJ_07454	CDS	1407				hypothetical protein
FGFFFLIJ_07455	CDS	918	cynR_2			HTH-type transcriptional regulator CynR
FGFFFLIJ_07456	CDS	657				hypothetical protein
FGFFFLIJ_07457	CDS	1884				hypothetical protein
FGFFFLIJ_07458	CDS	405				hypothetical protein
FGFFFLIJ_07459	CDS	771				hypothetical protein
FGFFFLIJ_07460	CDS	1053			COG1253	putative protein
FGFFFLIJ_07461	CDS	1341				hypothetical protein
FGFFFLIJ_07462	CDS	429	ypeA_2	2.3.1.-	COG0456	Acetyltransferase YpeA
FGFFFLIJ_07463	CDS	891	ssuD_5	1.14.14.5		Alkanesulfonate monooxygenase
FGFFFLIJ_07464	CDS	2577				hypothetical protein
FGFFFLIJ_07465	CDS	918	btuD_29	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FGFFFLIJ_07466	CDS	576				hypothetical protein
FGFFFLIJ_07467	CDS	165				hypothetical protein
FGFFFLIJ_07468	CDS	1260				hypothetical protein
FGFFFLIJ_07469	CDS	660	COQ5_15	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
FGFFFLIJ_07470	CDS	687	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
FGFFFLIJ_07471	CDS	1311	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
FGFFFLIJ_07472	CDS	1194	bioB	2.8.1.6		Biotin synthase
FGFFFLIJ_07473	CDS	1242	bioF_3	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
FGFFFLIJ_07474	CDS	237				hypothetical protein
FGFFFLIJ_07475	CDS	885				hypothetical protein
FGFFFLIJ_07476	CDS	429				hypothetical protein
FGFFFLIJ_07477	CDS	573				hypothetical protein
FGFFFLIJ_07478	CDS	474				hypothetical protein
FGFFFLIJ_07479	CDS	306				hypothetical protein
FGFFFLIJ_07480	CDS	636	clpP2_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 2
FGFFFLIJ_07481	CDS	645				hypothetical protein
FGFFFLIJ_07482	CDS	669				hypothetical protein
FGFFFLIJ_07483	CDS	312				hypothetical protein
FGFFFLIJ_07484	CDS	342				hypothetical protein
FGFFFLIJ_07485	CDS	981	lieA	3.4.24.-		Leupeptin-inactivating enzyme 1
FGFFFLIJ_07486	CDS	303	ureA	3.5.1.5		Urease subunit gamma
FGFFFLIJ_07487	CDS	312	ureB	3.5.1.5	COG0832	Urease subunit beta
FGFFFLIJ_07488	CDS	1722	ureC	3.5.1.5	COG0804	Urease subunit alpha
FGFFFLIJ_07489	CDS	675	ureF			Urease accessory protein UreF
FGFFFLIJ_07490	CDS	702	ureG		COG0378	Urease accessory protein UreG
FGFFFLIJ_07491	CDS	822	ureD			Urease accessory protein UreD
FGFFFLIJ_07492	CDS	177				hypothetical protein
FGFFFLIJ_07493	CDS	630				hypothetical protein
FGFFFLIJ_07494	CDS	1452	nylA	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
FGFFFLIJ_07495	CDS	2919				hypothetical protein
FGFFFLIJ_07496	CDS	1824	lgrB_3			Linear gramicidin synthase subunit B
FGFFFLIJ_07497	CDS	1905	lgrB_4			Linear gramicidin synthase subunit B
FGFFFLIJ_07498	CDS	1161	carC_2	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
FGFFFLIJ_07499	CDS	3162	lgrB_5			Linear gramicidin synthase subunit B
FGFFFLIJ_07500	CDS	1401				hypothetical protein
FGFFFLIJ_07501	CDS	1332				hypothetical protein
FGFFFLIJ_07502	CDS	705				hypothetical protein
FGFFFLIJ_07503	CDS	1638	tap_6	3.4.14.-		Tripeptidyl aminopeptidase
FGFFFLIJ_07504	CDS	552				hypothetical protein
FGFFFLIJ_07505	CDS	378				hypothetical protein
FGFFFLIJ_07506	CDS	549				hypothetical protein
FGFFFLIJ_07507	CDS	582				hypothetical protein
FGFFFLIJ_07508	CDS	963				Zinc-type alcohol dehydrogenase-like protein
FGFFFLIJ_07509	CDS	489				hypothetical protein
FGFFFLIJ_07510	CDS	621				hypothetical protein
FGFFFLIJ_07511	CDS	1326				hypothetical protein
FGFFFLIJ_07512	CDS	660				hypothetical protein
FGFFFLIJ_07513	CDS	825	yfcA_4		COG0730	putative membrane transporter protein YfcA
FGFFFLIJ_07514	CDS	1149				hypothetical protein
FGFFFLIJ_07515	CDS	933	pphA	3.11.1.3		Phosphonopyruvate hydrolase
FGFFFLIJ_07516	CDS	1359	hepD	1.13.11.72		2-hydroxyethylphosphonate dioxygenase
FGFFFLIJ_07517	CDS	1266	phpC	1.1.1.309	COG1454	Phosphonoacetaldehyde reductase
FGFFFLIJ_07518	CDS	1017		1.17.1.9		Formate dehydrogenase, mitochondrial
FGFFFLIJ_07519	CDS	1401	phnY	1.2.1.-		Phosphonoacetaldehyde dehydrogenase
FGFFFLIJ_07520	CDS	2934	afsR_5		COG3629	Regulatory protein AfsR
FGFFFLIJ_07521	CDS	708	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
FGFFFLIJ_07522	CDS	2319	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
FGFFFLIJ_07523	CDS	1563				hypothetical protein
FGFFFLIJ_07524	CDS	1125				hypothetical protein
FGFFFLIJ_07525	CDS	657				hypothetical protein
FGFFFLIJ_07526	CDS	429				hypothetical protein
FGFFFLIJ_07527	CDS	906				hypothetical protein
FGFFFLIJ_07528	CDS	699				hypothetical protein
FGFFFLIJ_07529	CDS	1326				hypothetical protein
FGFFFLIJ_07530	CDS	504				hypothetical protein
FGFFFLIJ_07531	CDS	543				hypothetical protein
FGFFFLIJ_07532	CDS	909	azoB_4	1.7.-.-		NAD(P)H azoreductase
FGFFFLIJ_07533	CDS	522				hypothetical protein
FGFFFLIJ_07534	CDS	600				hypothetical protein
FGFFFLIJ_07535	CDS	1209	scmP_3	3.5.1.-	COG1473	N-acetylcysteine deacetylase
FGFFFLIJ_07536	CDS	1341	ydcO		COG3135	Inner membrane protein YdcO
FGFFFLIJ_07537	CDS	1215	metB_3	2.5.1.48	COG0626	Cystathionine gamma-synthase
FGFFFLIJ_07538	CDS	1875				hypothetical protein
FGFFFLIJ_07539	CDS	1002	sbnB_2	1.5.1.51	COG2423	N-((2S)-2-amino-2-carboxyethyl)-L-glutamate dehydrogenase
FGFFFLIJ_07540	CDS	981	sbnA_5	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
FGFFFLIJ_07541	CDS	2187	afsR_6		COG3629	Regulatory protein AfsR
FGFFFLIJ_07542	CDS	900				hypothetical protein
FGFFFLIJ_07543	CDS	912				hypothetical protein
FGFFFLIJ_07544	CDS	312				hypothetical protein
FGFFFLIJ_07545	CDS	2283				hypothetical protein
FGFFFLIJ_07546	CDS	1053	gutB_1	1.1.1.-	COG1063	Sorbitol dehydrogenase
FGFFFLIJ_07547	CDS	807	csqR		COG1349	HTH-type transcriptional repressor CsqR
FGFFFLIJ_07548	CDS	339				hypothetical protein
FGFFFLIJ_07549	CDS	864				hypothetical protein
FGFFFLIJ_07550	CDS	1185				hypothetical protein
FGFFFLIJ_07551	CDS	315				hypothetical protein
FGFFFLIJ_07552	CDS	1167				hypothetical protein
FGFFFLIJ_07553	CDS	1077	ccpA_3		COG1609	Catabolite control protein A
FGFFFLIJ_07554	CDS	1029	frlB	3.5.-.-	COG2222	Fructosamine deglycase FrlB
FGFFFLIJ_07555	CDS	834	frlD	2.7.1.-	COG0524	Fructosamine kinase FrlD
FGFFFLIJ_07556	CDS	1341				hypothetical protein
FGFFFLIJ_07557	CDS	882	melD_4		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
FGFFFLIJ_07558	CDS	897	ngcG_3		COG0395	Diacetylchitobiose uptake system permease protein NgcG
FGFFFLIJ_07559	CDS	1614	ligB	6.5.1.1	COG1793	DNA ligase B
FGFFFLIJ_07560	CDS	948	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
FGFFFLIJ_07561	CDS	1440	mdtD_10			Putative multidrug resistance protein MdtD
FGFFFLIJ_07562	CDS	708				hypothetical protein
FGFFFLIJ_07563	CDS	843				hypothetical protein
FGFFFLIJ_07564	CDS	1482				hypothetical protein
FGFFFLIJ_07565	CDS	573				hypothetical protein
FGFFFLIJ_07566	CDS	585				hypothetical protein
FGFFFLIJ_07567	CDS	435				hypothetical protein
FGFFFLIJ_07568	CDS	159				hypothetical protein
FGFFFLIJ_07569	CDS	966			COG3336	putative protein
FGFFFLIJ_07570	CDS	1026	pfkA2_2	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 2
FGFFFLIJ_07571	CDS	729	gatD	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
FGFFFLIJ_07572	CDS	1239	murT	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
FGFFFLIJ_07573	CDS	558	def_3	3.5.1.88	COG0242	Peptide deformylase
FGFFFLIJ_07574	CDS	741				putative HTH-type transcriptional regulator
FGFFFLIJ_07575	CDS	1230	acdA_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
FGFFFLIJ_07576	CDS	471				hypothetical protein
FGFFFLIJ_07577	CDS	198				hypothetical protein
FGFFFLIJ_07578	CDS	780	menH_9	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
FGFFFLIJ_07579	CDS	561				hypothetical protein
FGFFFLIJ_07580	CDS	753				hypothetical protein
FGFFFLIJ_07581	CDS	1779	gcl	4.1.1.47	COG3960	Glyoxylate carboligase
FGFFFLIJ_07582	CDS	846	hyi_2	5.3.1.22	COG3622	Hydroxypyruvate isomerase
FGFFFLIJ_07583	CDS	894	garR_4	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
FGFFFLIJ_07584	CDS	624				hypothetical protein
FGFFFLIJ_07585	CDS	306				hypothetical protein
FGFFFLIJ_07586	CDS	633	ecfA1	7.-.-.-		Energy-coupling factor transporter ATP-binding protein EcfA1
FGFFFLIJ_07587	CDS	816				hypothetical protein
FGFFFLIJ_07588	CDS	1293				hypothetical protein
FGFFFLIJ_07589	CDS	1653				hypothetical protein
FGFFFLIJ_07590	CDS	228				hypothetical protein
FGFFFLIJ_07591	CDS	192				hypothetical protein
FGFFFLIJ_07592	CDS	828				hypothetical protein
FGFFFLIJ_07593	CDS	1407	dadD	3.5.4.31		5'-deoxyadenosine deaminase
FGFFFLIJ_07594	CDS	978				hypothetical protein
FGFFFLIJ_07595	CDS	957	psdht	4.2.1.-		Phenylserine dehydratase
FGFFFLIJ_07596	CDS	4152	dhbF_9		COG1020	Dimodular nonribosomal peptide synthase
FGFFFLIJ_07597	CDS	942				hypothetical protein
FGFFFLIJ_07598	CDS	510				hypothetical protein
FGFFFLIJ_07599	CDS	990				hypothetical protein
FGFFFLIJ_07600	CDS	435				hypothetical protein
FGFFFLIJ_07601	tRNA	82				tRNA-Gly(gcc)
FGFFFLIJ_07602	CDS	696				hypothetical protein
FGFFFLIJ_07603	CDS	1101				hypothetical protein
FGFFFLIJ_07604	CDS	579				hypothetical protein
FGFFFLIJ_07605	CDS	759	mca_2	3.5.1.115	COG2120	Mycothiol S-conjugate amidase
FGFFFLIJ_07606	CDS	2811				hypothetical protein
FGFFFLIJ_07607	CDS	915	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
FGFFFLIJ_07608	CDS	1506		3.1.1.1	COG2272	Carboxylesterase
FGFFFLIJ_07609	CDS	3642				hypothetical protein
FGFFFLIJ_07610	CDS	4245				hypothetical protein
FGFFFLIJ_07611	CDS	825	sigF_7		COG1191	RNA polymerase sigma factor SigF
FGFFFLIJ_07612	CDS	552				Calerythrin
FGFFFLIJ_07613	CDS	1194	mycG_5	1.14.-.-		Mycinamicin IV hydroxylase/epoxidase
FGFFFLIJ_07614	CDS	846	rebM	2.1.1.164		Demethylrebeccamycin-D-glucose O-methyltransferase
FGFFFLIJ_07615	CDS	903				hypothetical protein
FGFFFLIJ_07616	CDS	1929	lgrD_7			Linear gramicidin synthase subunit D
FGFFFLIJ_07617	tRNA	94				tRNA-Trp(cca)
FGFFFLIJ_07618	CDS	2013				hypothetical protein
FGFFFLIJ_07619	CDS	261				hypothetical protein
FGFFFLIJ_07620	CDS	336				hypothetical protein
FGFFFLIJ_07621	CDS	3855	pknD_18	2.7.11.1		Serine/threonine-protein kinase PknD
FGFFFLIJ_07622	CDS	1137				hypothetical protein
FGFFFLIJ_07623	CDS	1281				hypothetical protein
FGFFFLIJ_07624	CDS	255				hypothetical protein
FGFFFLIJ_07625	CDS	624	arpA_6			A-factor receptor protein
FGFFFLIJ_07626	CDS	873	araQ_8		COG0395	L-arabinose transport system permease protein AraQ
FGFFFLIJ_07627	CDS	1023				hypothetical protein
FGFFFLIJ_07628	CDS	1320				hypothetical protein
FGFFFLIJ_07629	CDS	996	mshD_4	2.3.1.189		Mycothiol acetyltransferase
FGFFFLIJ_07630	CDS	519				hypothetical protein
FGFFFLIJ_07631	CDS	681				hypothetical protein
FGFFFLIJ_07632	CDS	993		1.1.1.407	COG1063	D-altritol 5-dehydrogenase
FGFFFLIJ_07633	CDS	867	dasC_5		COG0395	Diacetylchitobiose uptake system permease protein DasC
FGFFFLIJ_07634	CDS	999	sugA		COG1175	Trehalose transport system permease protein SugA
FGFFFLIJ_07635	CDS	1410				hypothetical protein
FGFFFLIJ_07636	CDS	762	glpR_5		COG1349	Glycerol-3-phosphate regulon repressor
FGFFFLIJ_07637	CDS	309				hypothetical protein
FGFFFLIJ_07638	CDS	1440				hypothetical protein
FGFFFLIJ_07639	CDS	795	fabG_8	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FGFFFLIJ_07640	CDS	228				hypothetical protein
FGFFFLIJ_07641	CDS	159				hypothetical protein
FGFFFLIJ_07642	CDS	339				hypothetical protein
FGFFFLIJ_07643	CDS	1950				hypothetical protein
FGFFFLIJ_07644	CDS	828	rhtA_2		COG5006	Threonine/homoserine exporter RhtA
FGFFFLIJ_07645	CDS	909	oxyR_4			Hydrogen peroxide-inducible genes activator
FGFFFLIJ_07646	CDS	6213	dhbF_10		COG1020	Dimodular nonribosomal peptide synthase
FGFFFLIJ_07647	CDS	5607				hypothetical protein
FGFFFLIJ_07648	CDS	999	fabH_4	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
FGFFFLIJ_07649	CDS	939				hypothetical protein
FGFFFLIJ_07650	CDS	675				hypothetical protein
FGFFFLIJ_07651	CDS	957				hypothetical protein
FGFFFLIJ_07652	CDS	345				hypothetical protein
FGFFFLIJ_07653	CDS	2895				hypothetical protein
FGFFFLIJ_07654	CDS	759				hypothetical protein
FGFFFLIJ_07655	CDS	2421				hypothetical protein
FGFFFLIJ_07656	CDS	465				hypothetical protein
FGFFFLIJ_07657	CDS	402				hypothetical protein
FGFFFLIJ_07658	CDS	372				hypothetical protein
FGFFFLIJ_07659	CDS	1947	shc_2	4.2.1.129	COG1657	Squalene--hopene cyclase
FGFFFLIJ_07660	CDS	849				hypothetical protein
FGFFFLIJ_07661	CDS	636	znuC_2	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
FGFFFLIJ_07662	CDS	900				hypothetical protein
FGFFFLIJ_07663	CDS	1068	ispB_3	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
FGFFFLIJ_07664	CDS	1107	gmuF	5.3.1.8	COG1482	putative mannose-6-phosphate isomerase GmuF
FGFFFLIJ_07665	CDS	174				hypothetical protein
FGFFFLIJ_07666	CDS	387			COG0346	Virulence protein
FGFFFLIJ_07667	CDS	1155				hypothetical protein
FGFFFLIJ_07668	CDS	1089				hypothetical protein
FGFFFLIJ_07669	CDS	729				hypothetical protein
FGFFFLIJ_07670	CDS	768				hypothetical protein
FGFFFLIJ_07671	CDS	1104				hypothetical protein
FGFFFLIJ_07672	CDS	1248				hypothetical protein
FGFFFLIJ_07673	CDS	1359				hypothetical protein
FGFFFLIJ_07674	CDS	1308	mdh_2	1.1.1.244		NAD-dependent methanol dehydrogenase
FGFFFLIJ_07675	CDS	1458	mpdC	1.2.1.98		Hydroxyisobutyraldehyde dehydrogenase
FGFFFLIJ_07676	CDS	504	malT_2			HTH-type transcriptional regulator MalT
FGFFFLIJ_07677	CDS	975	cdhR_8		COG4977	HTH-type transcriptional regulator CdhR
FGFFFLIJ_07678	CDS	1050	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
FGFFFLIJ_07679	CDS	1188				hypothetical protein
FGFFFLIJ_07680	CDS	675				hypothetical protein
FGFFFLIJ_07681	CDS	417				hypothetical protein
FGFFFLIJ_07682	CDS	534				hypothetical protein
FGFFFLIJ_07683	CDS	1116	gutB_2	1.1.1.-	COG1063	Sorbitol dehydrogenase
FGFFFLIJ_07684	CDS	1017	feaR		COG2207	Transcriptional activator FeaR
FGFFFLIJ_07685	CDS	1422				hypothetical protein
FGFFFLIJ_07686	CDS	714	rnhA	3.1.26.4		Ribonuclease H
FGFFFLIJ_07687	CDS	999				hypothetical protein
FGFFFLIJ_07688	CDS	1212				hypothetical protein
FGFFFLIJ_07689	CDS	333				hypothetical protein
FGFFFLIJ_07690	CDS	972				hypothetical protein
FGFFFLIJ_07691	CDS	294				hypothetical protein
FGFFFLIJ_07692	CDS	1320	btuD_30	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FGFFFLIJ_07693	CDS	1737				hypothetical protein
FGFFFLIJ_07694	CDS	192				hypothetical protein
FGFFFLIJ_07695	CDS	1056	chiD	3.2.1.14		Chitinase D
FGFFFLIJ_07696	CDS	1314				hypothetical protein
FGFFFLIJ_07697	CDS	513				hypothetical protein
FGFFFLIJ_07698	CDS	510				hypothetical protein
FGFFFLIJ_07699	CDS	2124	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
FGFFFLIJ_07700	CDS	1308	tagU_6	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
FGFFFLIJ_07701	CDS	897				hypothetical protein
FGFFFLIJ_07702	CDS	1173				hypothetical protein
FGFFFLIJ_07703	CDS	1926				hypothetical protein
FGFFFLIJ_07704	CDS	1827				hypothetical protein
FGFFFLIJ_07705	CDS	576				hypothetical protein
FGFFFLIJ_07706	CDS	672				hypothetical protein
FGFFFLIJ_07707	CDS	804				hypothetical protein
FGFFFLIJ_07708	CDS	780	phoP_3		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
FGFFFLIJ_07709	CDS	1503	dadA_2	1.4.99.-		D-amino acid dehydrogenase
FGFFFLIJ_07710	CDS	174				hypothetical protein
FGFFFLIJ_07711	CDS	1128				hypothetical protein
FGFFFLIJ_07712	CDS	672	nreC_5		COG2197	Oxygen regulatory protein NreC
FGFFFLIJ_07713	CDS	270				hypothetical protein
FGFFFLIJ_07714	CDS	2127	gtfA_2	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
FGFFFLIJ_07715	CDS	243				hypothetical protein
FGFFFLIJ_07716	CDS	216				hypothetical protein
FGFFFLIJ_07717	CDS	810				hypothetical protein
FGFFFLIJ_07718	CDS	345				hypothetical protein
FGFFFLIJ_07719	CDS	342				hypothetical protein
FGFFFLIJ_07720	CDS	363				hypothetical protein
FGFFFLIJ_07721	CDS	186				hypothetical protein
FGFFFLIJ_07722	CDS	144				hypothetical protein
FGFFFLIJ_07723	CDS	282				hypothetical protein
FGFFFLIJ_07724	CDS	558				hypothetical protein
FGFFFLIJ_07725	CDS	432				18 kDa heat shock protein
FGFFFLIJ_07726	CDS	396				hypothetical protein
FGFFFLIJ_07727	CDS	438				hypothetical protein
FGFFFLIJ_07728	CDS	702				hypothetical protein
FGFFFLIJ_07729	CDS	726	inhA_5	4.2.1.103		Isonitrile hydratase
FGFFFLIJ_07730	CDS	306				hypothetical protein
FGFFFLIJ_07731	CDS	411				hypothetical protein
FGFFFLIJ_07732	CDS	309				hypothetical protein
FGFFFLIJ_07733	CDS	288				hypothetical protein
